,short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
3358,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,37.0,6113583.0,20.0,2180.0,LBT003,1,0.4329,0.4329,1.0184,36.333333333333336,1166781.0713930344
3359,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,38.0,6044505.0,20.0,2200.0,LBT003,1,0.4329,0.4329,1.0184,36.66666666666666,1153597.49265538
3360,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,39.0,5840416.0,20.0,2220.0,LBT003,1,0.4329,0.4329,1.0184,37.0,1114646.9816245271
3361,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,40.0,5908209.0,20.0,2240.0,LBT003,1,0.4329,0.4329,1.0184,37.333333333333336,1127585.31732275
3362,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,41.0,5813481.0,20.0,2260.0,LBT003,1,0.4329,0.4329,1.0184,37.66666666666666,1109506.4203271717
3363,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,42.0,5873486.0,20.0,2280.0,LBT003,1,0.4329,0.4329,1.0184,38.0,1120958.411440883
3364,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,43.0,5808950.0,20.0,2300.0,LBT003,1,0.4329,0.4329,1.0184,38.333333333333336,1108641.6761935789
3365,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,44.0,5611943.0,20.0,2320.0,LBT003,1,0.4329,0.4329,1.0184,38.66666666666666,1071042.7692135104
3366,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,45.0,5647786.0,20.0,2340.0,LBT003,1,0.4329,0.4329,1.0184,39.0,1077883.4277834424
3367,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,46.0,5607277.0,20.0,2360.0,LBT003,1,0.4329,0.4329,1.0184,39.333333333333336,1070152.2602469812
3368,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,47.0,5498526.0,20.0,2380.0,LBT003,1,0.4329,0.4329,1.0184,39.66666666666666,1049397.065086457
3369,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,48.0,5790040.0,20.0,2400.0,LBT003,1,0.4329,0.4329,1.0184,40.0,1105032.691076334
3370,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,49.0,5806813.0,20.0,2420.0,LBT003,1,0.4329,0.4329,1.0184,40.333333333333336,1108233.8284307255
3371,220118_LBT003_1dpi_Pos002,220118_LBT003_Pos002,50.0,5593872.0,20.0,2440.0,LBT003,1,0.4329,0.4329,1.0184,40.66666666666666,1067593.9077617
3372,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,0.0,5288648.0,20.0,1440.0,LBT003,1,0.4329,0.4329,1.0222,24.0,1013107.9202963654
3373,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,1.0,5214173.0,20.0,1460.0,LBT003,1,0.4329,0.4329,1.0222,24.33333333333333,998841.284974054
3374,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,2.0,5077484.0,20.0,1480.0,LBT003,1,0.4329,0.4329,1.0222,24.666666666666668,972656.7651275093
3375,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,3.0,5233510.0,20.0,1500.0,LBT003,1,0.4329,0.4329,1.0222,25.0,1002545.533745152
3376,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,4.0,5088320.0,20.0,1520.0,LBT003,1,0.4329,0.4329,1.0222,25.33333333333333,974732.5390160966
3377,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,5.0,5062330.0,20.0,1540.0,LBT003,1,0.4329,0.4329,1.0222,25.666666666666668,969753.8233124798
3378,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,6.0,5213602.0,20.0,1560.0,LBT003,1,0.4329,0.4329,1.0222,26.0,998731.9026475142
3379,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,7.0,5321135.0,20.0,1580.0,LBT003,1,0.4329,0.4329,1.0222,26.33333333333333,1019331.2191445148
3380,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,8.0,5420460.0,20.0,1600.0,LBT003,1,0.4329,0.4329,1.0222,26.666666666666668,1038358.188642851
3381,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,9.0,5464693.0,20.0,1620.0,LBT003,1,0.4329,0.4329,1.0222,27.0,1046831.583476175
3382,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,10.0,5574188.0,20.0,1640.0,LBT003,1,0.4329,0.4329,1.0222,27.33333333333333,1067806.7460759263
3383,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,11.0,5609151.0,20.0,1660.0,LBT003,1,0.4329,0.4329,1.0222,27.666666666666668,1074504.354276987
3384,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,12.0,5686726.0,20.0,1680.0,LBT003,1,0.4329,0.4329,1.0222,28.0,1089364.8341041545
3385,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,13.0,5709187.0,20.0,1700.0,LBT003,1,0.4329,0.4329,1.0222,28.33333333333333,1093667.524885953
3386,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,14.0,5840115.0,20.0,1720.0,LBT003,1,0.4329,0.4329,1.0222,28.666666666666668,1118748.451767183
3387,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,15.0,5805557.0,20.0,1740.0,LBT003,1,0.4329,0.4329,1.0222,29.0,1112128.4264772406
3388,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,16.0,5858978.0,20.0,1760.0,LBT003,1,0.4329,0.4329,1.0222,29.33333333333333,1122361.899797861
3389,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,17.0,5693241.0,20.0,1780.0,LBT003,1,0.4329,0.4329,1.0222,29.666666666666668,1090612.8653780702
3390,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,18.0,5675480.0,20.0,1800.0,LBT003,1,0.4329,0.4329,1.0222,30.0,1087210.5194907307
3391,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,19.0,5912836.0,20.0,1820.0,LBT003,1,0.4329,0.4329,1.0222,30.33333333333333,1132679.0860373918
3392,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,20.0,5908545.0,20.0,1840.0,LBT003,1,0.4329,0.4329,1.0222,30.666666666666668,1131857.0903050248
3393,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,21.0,5967451.0,20.0,1860.0,LBT003,1,0.4329,0.4329,1.0222,31.0,1143141.285273753
3394,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,22.0,6005142.0,20.0,1880.0,LBT003,1,0.4329,0.4329,1.0222,31.33333333333333,1150361.4766390873
3395,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,23.0,6074181.0,20.0,1900.0,LBT003,1,0.4329,0.4329,1.0222,31.666666666666668,1163586.7768877218
3396,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,24.0,6047139.0,20.0,1920.0,LBT003,1,0.4329,0.4329,1.0222,32.0,1158406.5371779406
3397,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,25.0,6174780.0,20.0,1940.0,LBT003,1,0.4329,0.4329,1.0222,32.333333333333336,1182857.7973212795
3398,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,26.0,6138362.0,20.0,1960.0,LBT003,1,0.4329,0.4329,1.0222,32.666666666666664,1175881.4653284238
3399,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,27.0,6232006.0,20.0,1980.0,LBT003,1,0.4329,0.4329,1.0222,33.0,1193820.1668809252
3400,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,28.0,6289388.0,20.0,2000.0,LBT003,1,0.4329,0.4329,1.0222,33.333333333333336,1204812.420228557
3401,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,29.0,6354011.0,20.0,2020.0,LBT003,1,0.4329,0.4329,1.0222,33.666666666666664,1217191.7794018865
3402,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,30.0,6403914.0,20.0,2040.0,LBT003,1,0.4329,0.4329,1.0222,34.0,1226751.334990867
3403,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,31.0,6344794.0,20.0,2060.0,LBT003,1,0.4329,0.4329,1.0222,34.333333333333336,1215426.1455950283
3404,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,32.0,6297598.0,20.0,2080.0,LBT003,1,0.4329,0.4329,1.0222,34.666666666666664,1206385.1503527083
3405,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,33.0,6225287.0,20.0,2100.0,LBT003,1,0.4329,0.4329,1.0222,35.0,1192533.056807335
3406,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,34.0,6181415.0,20.0,2120.0,LBT003,1,0.4329,0.4329,1.0222,35.333333333333336,1184128.8161244153
3407,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,35.0,6153442.0,20.0,2140.0,LBT003,1,0.4329,0.4329,1.0222,35.666666666666664,1178770.2315004342
3408,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,36.0,6104799.0,20.0,2160.0,LBT003,1,0.4329,0.4329,1.0222,36.0,1169452.044968266
3409,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,37.0,6292717.0,20.0,2180.0,LBT003,1,0.4329,0.4329,1.0222,36.333333333333336,1205450.1326016749
3410,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,38.0,6244868.0,20.0,2200.0,LBT003,1,0.4329,0.4329,1.0222,36.66666666666666,1196284.0468878476
3411,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,39.0,6314442.0,20.0,2220.0,LBT003,1,0.4329,0.4329,1.0222,37.0,1209611.833204256
3412,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,40.0,6452649.0,20.0,2240.0,LBT003,1,0.4329,0.4329,1.0222,37.333333333333336,1236087.145295437
3413,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,41.0,6407197.0,20.0,2260.0,LBT003,1,0.4329,0.4329,1.0222,37.66666666666666,1227380.235477784
3414,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,42.0,6407973.0,20.0,2280.0,LBT003,1,0.4329,0.4329,1.0222,38.0,1227528.8881667417
3415,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,43.0,6324471.0,20.0,2300.0,LBT003,1,0.4329,0.4329,1.0222,38.333333333333336,1211533.0159588377
3416,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,44.0,6405322.0,20.0,2320.0,LBT003,1,0.4329,0.4329,1.0222,38.66666666666666,1227021.0553337175
3417,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,45.0,6432763.0,20.0,2340.0,LBT003,1,0.4329,0.4329,1.0222,39.0,1232277.7285781563
3418,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,46.0,6363071.0,20.0,2360.0,LBT003,1,0.4329,0.4329,1.0222,39.333333333333336,1218927.3378580147
3419,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,47.0,6270818.0,20.0,2380.0,LBT003,1,0.4329,0.4329,1.0222,39.66666666666666,1201255.1000817246
3420,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,48.0,6230627.0,20.0,2400.0,LBT003,1,0.4329,0.4329,1.0222,40.0,1193556.001857636
3421,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,49.0,6225249.0,20.0,2420.0,LBT003,1,0.4329,0.4329,1.0222,40.333333333333336,1192525.7774230822
3422,220118_LBT003_1dpi_Pos003,220118_LBT003_Pos003,50.0,6357127.0,20.0,2440.0,LBT003,1,0.4329,0.4329,1.0222,40.66666666666666,1217788.688910639
3423,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,0.0,4640302.0,20.0,1440.0,LBT003,1,0.4329,0.4329,1.0184,24.0,885604.4874416919
3424,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,1.0,4788414.0,20.0,1460.0,LBT003,1,0.4329,0.4329,1.0184,24.33333333333333,913871.7536334104
3425,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,2.0,4564818.0,20.0,1480.0,LBT003,1,0.4329,0.4329,1.0184,24.666666666666668,871198.3196685493
3426,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,3.0,4344545.0,20.0,1500.0,LBT003,1,0.4329,0.4329,1.0184,25.0,829159.0822951535
3427,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,4.0,4555543.0,20.0,1520.0,LBT003,1,0.4329,0.4329,1.0184,25.33333333333333,869428.1802205087
3428,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,5.0,4938670.0,20.0,1540.0,LBT003,1,0.4329,0.4329,1.0184,25.666666666666668,942548.2035422826
3429,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,6.0,4869155.0,20.0,1560.0,LBT003,1,0.4329,0.4329,1.0184,26.0,929281.2230861592
3430,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,7.0,5208419.0,20.0,1580.0,LBT003,1,0.4329,0.4329,1.0184,26.33333333333333,994029.9659109622
3431,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,8.0,5301170.0,20.0,1600.0,LBT003,1,0.4329,0.4329,1.0184,26.666666666666668,1011731.5512419826
3432,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,9.0,5546150.0,20.0,1620.0,LBT003,1,0.4329,0.4329,1.0184,27.0,1058486.1347439757
3433,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,10.0,5686373.0,20.0,1640.0,LBT003,1,0.4329,0.4329,1.0184,27.33333333333333,1085247.7804391342
3434,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,11.0,5740434.0,20.0,1660.0,LBT003,1,0.4329,0.4329,1.0184,27.666666666666668,1095565.3555011852
3435,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,12.0,5595940.0,20.0,1680.0,LBT003,1,0.4329,0.4329,1.0184,28.0,1067988.5868321634
3436,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,13.0,5458467.0,20.0,1700.0,LBT003,1,0.4329,0.4329,1.0184,28.33333333333333,1041751.7803264506
3437,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,14.0,5497499.0,20.0,1720.0,LBT003,1,0.4329,0.4329,1.0184,28.666666666666668,1049201.0615055256
3438,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,15.0,5713752.0,20.0,1740.0,LBT003,1,0.4329,0.4329,1.0184,29.0,1090473.079409259
3439,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,16.0,5625321.0,20.0,1760.0,LBT003,1,0.4329,0.4329,1.0184,29.33333333333333,1073595.9687322043
3440,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,17.0,5792472.0,20.0,1780.0,LBT003,1,0.4329,0.4329,1.0184,29.666666666666668,1105496.8397704184
3441,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,18.0,5568962.0,20.0,1800.0,LBT003,1,0.4329,0.4329,1.0184,30.0,1062839.818958391
3442,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,19.0,5651553.0,20.0,1820.0,LBT003,1,0.4329,0.4329,1.0184,30.33333333333333,1078602.3620476762
3443,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,20.0,5589398.0,20.0,1840.0,LBT003,1,0.4329,0.4329,1.0184,30.666666666666668,1066740.0421131249
3444,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,21.0,5891456.0,20.0,1860.0,LBT003,1,0.4329,0.4329,1.0184,31.0,1124387.9969806448
3445,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,22.0,6002050.0,20.0,1880.0,LBT003,1,0.4329,0.4329,1.0184,31.33333333333333,1145494.929823405
3446,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,23.0,6096561.0,20.0,1900.0,LBT003,1,0.4329,0.4329,1.0184,31.666666666666668,1163532.412235671
3447,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,24.0,6160160.0,20.0,1920.0,LBT003,1,0.4329,0.4329,1.0184,32.0,1175670.3204573349
3448,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,25.0,6154935.0,20.0,1940.0,LBT003,1,0.4329,0.4329,1.0184,32.333333333333336,1174673.1259973878
3449,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,26.0,6138085.0,20.0,1960.0,LBT003,1,0.4329,0.4329,1.0184,32.666666666666664,1171457.2931456913
3450,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,27.0,6287052.0,20.0,1980.0,LBT003,1,0.4329,0.4329,1.0184,33.0,1199887.7366126738
3451,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,28.0,6235509.0,20.0,2000.0,LBT003,1,0.4329,0.4329,1.0184,33.333333333333336,1190050.723397541
3452,220118_LBT003_1dpi_Pos004,220118_LBT003_Pos004,29.0,6389822.0,20.0,2020.0,LBT003,1,0.4329,0.4329,1.0184,33.666666666666664,1219501.454248807
3453,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,0.0,2351549.0,20.0,1440.0,BT333,1,0.4329,0.4329,1.0222,24.0,450469.1779193846
3454,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,1.0,2333940.0,20.0,1460.0,BT333,1,0.4329,0.4329,1.0222,24.33333333333333,447095.9495690579
3455,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,2.0,2257380.0,20.0,1480.0,BT333,1,0.4329,0.4329,1.0222,24.666666666666668,432429.9059265448
3456,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,3.0,2281276.0,20.0,1500.0,BT333,1,0.4329,0.4329,1.0222,25.0,437007.4892452686
3457,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,4.0,2269309.0,20.0,1520.0,BT333,1,0.4329,0.4329,1.0222,25.33333333333333,434715.0578937801
3458,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,5.0,2366218.0,20.0,1540.0,BT333,1,0.4329,0.4329,1.0222,25.666666666666668,453279.2118038154
3459,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,6.0,2355261.0,20.0,1560.0,BT333,1,0.4329,0.4329,1.0222,26.0,451180.258823264
3460,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,7.0,2299366.0,20.0,1580.0,BT333,1,0.4329,0.4329,1.0222,26.33333333333333,440472.8592752197
3461,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,8.0,2335030.0,20.0,1600.0,BT333,1,0.4329,0.4329,1.0222,26.666666666666668,447304.75295947504
3462,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,9.0,2436241.0,20.0,1620.0,BT333,1,0.4329,0.4329,1.0222,27.0,466693.009792056
3463,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,10.0,2347589.0,20.0,1640.0,BT333,1,0.4329,0.4329,1.0222,27.33333333333333,449710.5894551167
3464,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,11.0,2457223.0,20.0,1660.0,BT333,1,0.4329,0.4329,1.0222,27.666666666666668,470712.379276215
3465,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,12.0,2477902.0,20.0,1680.0,BT333,1,0.4329,0.4329,1.0222,28.0,474673.7052490928
3466,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,13.0,2417750.0,20.0,1700.0,BT333,1,0.4329,0.4329,1.0222,28.33333333333333,463150.8231019605
3467,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,14.0,2501519.0,20.0,1720.0,BT333,1,0.4329,0.4329,1.0222,28.666666666666668,479197.8425623796
3468,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,15.0,2411767.0,20.0,1740.0,BT333,1,0.4329,0.4329,1.0222,29.0,462004.703207588
3469,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,16.0,2456444.0,20.0,1760.0,BT333,1,0.4329,0.4329,1.0222,29.33333333333333,470563.1518990269
3470,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,17.0,2406696.0,20.0,1780.0,BT333,1,0.4329,0.4329,1.0222,29.666666666666668,461033.2885352894
3471,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,18.0,2432209.0,20.0,1800.0,BT333,1,0.4329,0.4329,1.0222,30.0,465920.6288102559
3472,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,19.0,2523600.0,20.0,1820.0,BT333,1,0.4329,0.4329,1.0222,30.33333333333333,483427.7395016472
3473,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,20.0,2505433.0,20.0,1840.0,BT333,1,0.4329,0.4329,1.0222,30.666666666666668,479947.6191404464
3474,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,21.0,2483010.0,20.0,1860.0,BT333,1,0.4329,0.4329,1.0222,31.0,475652.20774290105
3475,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,22.0,2570252.0,20.0,1880.0,BT333,1,0.4329,0.4329,1.0222,31.33333333333333,492364.5246115026
3476,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,23.0,2614721.0,20.0,1900.0,BT333,1,0.4329,0.4329,1.0222,31.666666666666668,500883.128252293
3477,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,24.0,2585414.0,20.0,1920.0,BT333,1,0.4329,0.4329,1.0222,32.0,495268.9989284799
3478,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,25.0,2526411.0,20.0,1940.0,BT333,1,0.4329,0.4329,1.0222,32.333333333333336,483966.2223736314
3479,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,26.0,2436968.0,20.0,1960.0,BT333,1,0.4329,0.4329,1.0222,32.666666666666664,466832.275906582
3480,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,27.0,2485319.0,20.0,1980.0,BT333,1,0.4329,0.4329,1.0222,33.0,476094.5261176472
3481,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,28.0,2526735.0,20.0,2000.0,BT333,1,0.4329,0.4329,1.0222,33.333333333333336,484028.288702526
3482,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,29.0,2487432.0,20.0,2020.0,BT333,1,0.4329,0.4329,1.0222,33.666666666666664,476499.29819466686
3483,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,30.0,2564828.0,20.0,2040.0,BT333,1,0.4329,0.4329,1.0222,34.0,491325.4882907477
3484,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,31.0,2580481.0,20.0,2060.0,BT333,1,0.4329,0.4329,1.0222,34.333333333333336,494324.01991478447
3485,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,32.0,2490177.0,20.0,2080.0,BT333,1,0.4329,0.4329,1.0222,34.666666666666664,477025.1379255799
3486,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,33.0,2547247.0,20.0,2100.0,BT333,1,0.4329,0.4329,1.0222,35.0,487957.623697239
3487,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,34.0,2548414.0,20.0,2120.0,BT333,1,0.4329,0.4329,1.0222,35.333333333333336,488181.1774189059
3488,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,35.0,2492148.0,20.0,2140.0,BT333,1,0.4329,0.4329,1.0222,35.666666666666664,477402.7080930223
3489,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,36.0,2620870.0,20.0,2160.0,BT333,1,0.4329,0.4329,1.0222,36.0,502061.0475620867
3490,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,37.0,2473006.0,20.0,2180.0,BT333,1,0.4329,0.4329,1.0222,36.333333333333336,473735.814056907
3491,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,38.0,2470713.0,20.0,2200.0,BT333,1,0.4329,0.4329,1.0222,36.66666666666666,473296.56068605697
3492,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,39.0,2504042.0,20.0,2220.0,BT333,1,0.4329,0.4329,1.0222,37.0,479681.1553642351
3493,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,40.0,2524367.0,20.0,2240.0,BT333,1,0.4329,0.4329,1.0222,37.333333333333336,483574.6681259133
3494,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,41.0,2501083.0,20.0,2260.0,BT333,1,0.4329,0.4329,1.0222,37.66666666666666,479114.3212062127
3495,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,42.0,2379524.0,20.0,2280.0,BT333,1,0.4329,0.4329,1.0222,38.0,455828.1456688531
3496,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,43.0,2318875.0,20.0,2300.0,BT333,1,0.4329,0.4329,1.0222,38.333333333333336,444210.05683820025
3497,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,44.0,2363673.0,20.0,2320.0,BT333,1,0.4329,0.4329,1.0222,38.66666666666666,452791.6846216029
3498,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,45.0,2466992.0,20.0,2340.0,BT333,1,0.4329,0.4329,1.0222,39.0,472583.755717486
3499,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,46.0,2477507.0,20.0,2360.0,BT333,1,0.4329,0.4329,1.0222,39.333333333333336,474598.0379654095
3500,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,47.0,2569279.0,20.0,2380.0,BT333,1,0.4329,0.4329,1.0222,39.66666666666666,492178.1340620751
3501,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,48.0,2480487.0,20.0,2400.0,BT333,1,0.4329,0.4329,1.0222,40.0,475168.8949410456
3502,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,49.0,2475950.0,20.0,2420.0,BT333,1,0.4329,0.4329,1.0222,40.333333333333336,474299.77477377694
3503,220208_BT333_1dpi_Pos001,220208_BT333_Pos001,50.0,2427916.0,20.0,2440.0,BT333,1,0.4329,0.4329,1.0222,40.66666666666666,465098.2499524018
3504,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,0.0,2049951.0,20.0,1440.0,BT333,1,0.4329,0.4329,1.0222,24.0,392694.2376046684
3505,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,1.0,1991654.0,20.0,1460.0,BT333,1,0.4329,0.4329,1.0222,24.33333333333333,381526.7043467323
3506,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,2.0,2008862.0,20.0,1480.0,BT333,1,0.4329,0.4329,1.0222,24.666666666666668,384823.1160369148
3507,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,3.0,2002708.0,20.0,1500.0,BT333,1,0.4329,0.4329,1.0222,25.0,383644.23891340336
3508,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,4.0,2062427.0,20.0,1520.0,BT333,1,0.4329,0.4329,1.0222,25.33333333333333,395084.1743925993
3509,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,5.0,2066064.0,20.0,1540.0,BT333,1,0.4329,0.4329,1.0222,25.666666666666668,395780.8880907161
3510,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,6.0,2055082.0,20.0,1560.0,BT333,1,0.4329,0.4329,1.0222,26.0,393677.1460415772
3511,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,7.0,2149087.0,20.0,1580.0,BT333,1,0.4329,0.4329,1.0222,26.33333333333333,411685.00174448267
3512,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,8.0,2164466.0,20.0,1600.0,BT333,1,0.4329,0.4329,1.0222,26.666666666666668,414631.0451768
3513,220208_BT333_1dpi_Pos002,220208_BT333_Pos002,9.0,2161833.0,20.0,1620.0,BT333,1,0.4329,0.4329,1.0222,27.0,414126.6604731592
